User ID,Device ID,Device,Interaction Type,Status,Timestamp
9,F005232,Fridge,door close,powered on,2024-12-15 01:18:35
4,SP02600,Smart Plug,check power consumption,on,2024-12-15 00:42:35
4,SH00772,Smart Hub,check device status,connected,2024-12-15 01:13:35
5,V005232,Vacuum,start cleaning,idle,2024-12-15 01:14:35
7,SP00955,Smart Plug,check power consumption,on,2024-12-15 00:59:35
5,SSC9319,Smart Security Camera,stop recording,recording,2024-12-15 01:10:35
3,AC09296,Air Conditioner,fan speed change,powered on,2024-12-15 00:47:35
9,SL02590,Smart Light,brightness change,on,2024-12-15 01:00:35
1,SCM4028,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:46:35
5,SP09864,Smart Plug,turn on,off,2024-12-15 01:11:35
8,SS08719,Smart Scale,check BMI,idle,2024-12-15 01:36:35
2,SL02427,Smart Light,mode change,on,2024-12-15 00:52:35
3,SLK8551,Smart Lock,check status,locking in progress,2024-12-15 00:53:35
8,SLK8258,Smart Lock,check status,locked,2024-12-15 00:50:35
8,V001037,Vacuum,battery check,idle,2024-12-15 01:18:35
2,SCM1457,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:30:35
2,SSC8196,Smart Security Camera,rotate camera,idle,2024-12-15 01:05:35
4,SLK2343,Smart Lock,check status,locked,2024-12-15 01:19:35
7,SP08027,Smart Plug,check power consumption,off,2024-12-15 00:47:35
3,SSC5089,Smart Security Camera,rotate camera,recording,2024-12-15 00:47:35
8,SCM9584,Smart Coffee Machine,start brewing,idle,2024-12-15 01:41:35
1,F004870,Fridge,door close,powered on,2024-12-15 01:37:35
9,SS00642,Smart Scale,measure weight,measuring,2024-12-15 01:22:35
9,V002978,Vacuum,stop cleaning,cleaning,2024-12-15 01:29:35
3,V004484,Vacuum,stop cleaning,cleaning,2024-12-15 00:42:35
9,T005268,TV,volume change,on,2024-12-15 00:48:35
5,SH05759,Smart Hub,check device status,disconnected,2024-12-15 01:00:35
9,SS09256,Smart Scale,check BMI,measuring,2024-12-15 01:32:35
6,SLK2745,Smart Lock,lock,locking in progress,2024-12-15 00:58:35
8,T002795,TV,mute,on,2024-12-15 00:48:35
8,SCM6963,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:16:35
9,SL03329,Smart Light,brightness change,on,2024-12-15 01:26:35
9,SSC0933,Smart Security Camera,rotate camera,idle,2024-12-15 01:26:35
3,T006831,TV,volume change,on,2024-12-15 00:59:35
9,SL03088,Smart Light,brightness change,on,2024-12-15 01:08:35
9,SP08941,Smart Plug,turn off,on,2024-12-15 01:05:35
7,SH08210,Smart Hub,check device status,disconnected,2024-12-15 01:16:35
4,SH04438,Smart Hub,reconnect,disconnected,2024-12-15 01:36:35
2,SSC3922,Smart Security Camera,start recording,idle,2024-12-15 01:06:35
1,AC03317,Air Conditioner,temperature change,powered on,2024-12-15 00:59:35
4,SP09287,Smart Plug,turn on,off,2024-12-15 00:57:35
2,SP06342,Smart Plug,check power consumption,off,2024-12-15 01:33:35
1,SCM3685,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:04:35
8,SSC6686,Smart Security Camera,rotate camera,recording,2024-12-15 01:05:35
9,SH02156,Smart Hub,reconnect,disconnected,2024-12-15 01:33:35
2,SP06709,Smart Plug,check power consumption,on,2024-12-15 01:07:35
4,SSC7059,Smart Security Camera,rotate camera,recording,2024-12-15 01:09:35
5,SL04160,Smart Light,color change,on,2024-12-15 00:51:35
5,SP05112,Smart Plug,check power consumption,on,2024-12-15 00:45:35
4,SLK7207,Smart Lock,check status,locked,2024-12-15 01:26:35
1,SCM1091,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:47:35
4,F009313,Fridge,door close,powered on,2024-12-15 01:04:35
8,F009185,Fridge,door close,powered on,2024-12-15 00:53:35
2,SCM5750,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:17:35
8,SCM7240,Smart Coffee Machine,start brewing,idle,2024-12-15 01:39:35
1,F002971,Fridge,door open,powered on,2024-12-15 01:39:35
9,SSC3126,Smart Security Camera,stop recording,recording,2024-12-15 01:19:35
6,SCM4541,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:48:35
4,SLK9574,Smart Lock,unlock,locked,2024-12-15 01:07:35
3,AC00574,Air Conditioner,temperature change,powered on,2024-12-15 01:12:35
9,SLK0556,Smart Lock,check status,locking in progress,2024-12-15 01:07:35
9,SCM1818,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:36:35
3,SSC7463,Smart Security Camera,rotate camera,recording,2024-12-15 00:51:35
7,SH01775,Smart Hub,add new device,connected,2024-12-15 01:13:35
7,AC04060,Air Conditioner,fan speed change,powered on,2024-12-15 01:21:35
4,V004904,Vacuum,start cleaning,idle,2024-12-15 01:40:35
9,SH00910,Smart Hub,add new device,connected,2024-12-15 01:39:35
3,AC02465,Air Conditioner,mode change,powered on,2024-12-15 01:01:35
7,SP06692,Smart Plug,check power consumption,off,2024-12-15 01:15:35
4,F001936,Fridge,door open,powered on,2024-12-15 01:34:35
6,SLK1786,Smart Lock,lock,unlocked,2024-12-15 00:48:35
2,SS01826,Smart Scale,measure weight,measuring,2024-12-15 00:49:35
6,SLK2284,Smart Lock,check status,locking in progress,2024-12-15 00:49:35
1,SP01321,Smart Plug,turn off,on,2024-12-15 01:34:35
8,SS00730,Smart Scale,check BMI,idle,2024-12-15 01:19:35
8,V002378,Vacuum,stop cleaning,cleaning,2024-12-15 00:54:35
6,SCM5309,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:45:35
5,SLK6201,Smart Lock,check status,unlocked,2024-12-15 00:53:35
7,SSC0433,Smart Security Camera,rotate camera,recording,2024-12-15 01:28:35
6,SL04085,Smart Light,brightness change,on,2024-12-15 01:06:35
9,SH04916,Smart Hub,check device status,disconnected,2024-12-15 01:05:35
3,SS04776,Smart Scale,check BMI,idle,2024-12-15 01:31:35
5,SS05104,Smart Scale,measure weight,measuring,2024-12-15 00:44:35
4,SLK4232,Smart Lock,check status,locking in progress,2024-12-15 00:46:35
3,AC05833,Air Conditioner,temperature change,powered on,2024-12-15 01:32:35
6,SLK8463,Smart Lock,check status,unlocked,2024-12-15 00:57:35
9,SH00055,Smart Hub,check device status,connected,2024-12-15 01:17:35
7,SP02060,Smart Plug,turn off,on,2024-12-15 01:13:35
1,SH03658,Smart Hub,check device status,connected,2024-12-15 01:17:35
8,SH01495,Smart Hub,check device status,connected,2024-12-15 01:08:35
2,SLK6702,Smart Lock,check status,locking in progress,2024-12-15 01:41:35
7,SCM5435,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:57:35
1,SP06614,Smart Plug,check power consumption,off,2024-12-15 00:52:35
8,SSC8120,Smart Security Camera,stop recording,recording,2024-12-15 01:00:35
4,SCM9680,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:13:35
1,AC03401,Air Conditioner,temperature change,powered on,2024-12-15 01:28:35
9,V005552,Vacuum,stop cleaning,cleaning,2024-12-15 00:46:35
6,SLK1883,Smart Lock,check status,unlocked,2024-12-15 00:44:35
2,SLK5846,Smart Lock,check status,locking in progress,2024-12-15 00:46:35
5,V000530,Vacuum,start cleaning,idle,2024-12-15 00:50:35
4,AC01314,Air Conditioner,mode change,powered on,2024-12-15 01:23:35
1,SS06940,Smart Scale,check BMI,idle,2024-12-15 01:29:35
7,T005331,TV,volume change,on,2024-12-15 00:46:35
5,SLK2687,Smart Lock,lock,locking in progress,2024-12-15 01:28:35
7,SH05705,Smart Hub,check device status,connected,2024-12-15 01:27:35
2,SL04171,Smart Light,mode change,on,2024-12-15 01:34:35
2,V000357,Vacuum,battery check,idle,2024-12-15 00:55:35
4,F007735,Fridge,temperature change,powered on,2024-12-15 01:30:35
5,SCM7481,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:26:35
8,SS04434,Smart Scale,measure weight,measuring,2024-12-15 01:36:35
5,SCM0134,Smart Coffee Machine,start brewing,idle,2024-12-15 00:43:35
2,SLK7596,Smart Lock,check status,locking in progress,2024-12-15 01:20:35
4,SLK0568,Smart Lock,unlock,locked,2024-12-15 01:03:35
6,SS02300,Smart Scale,check BMI,measuring,2024-12-15 01:34:35
3,SL03850,Smart Light,color change,on,2024-12-15 01:38:35
1,SP01611,Smart Plug,turn on,off,2024-12-15 00:44:35
7,SP01732,Smart Plug,check power consumption,on,2024-12-15 01:22:35
7,SS01081,Smart Scale,check BMI,idle,2024-12-15 01:08:35
4,SLK0314,Smart Lock,check status,locking in progress,2024-12-15 00:43:35
5,SLK2665,Smart Lock,lock,unlocked,2024-12-15 00:45:35
2,SCM5725,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:11:35
8,SCM3092,Smart Coffee Machine,start brewing,idle,2024-12-15 00:58:35
4,SS09872,Smart Scale,check BMI,idle,2024-12-15 01:39:35
9,SL05742,Smart Light,mode change,on,2024-12-15 01:02:35
5,SL02306,Smart Light,brightness change,on,2024-12-15 01:33:35
9,SH06979,Smart Hub,check device status,disconnected,2024-12-15 01:27:35
1,SCM3134,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:53:35
1,SH04907,Smart Hub,reconnect,disconnected,2024-12-15 01:16:35
7,F000855,Fridge,door open,powered on,2024-12-15 00:56:35
6,T009403,TV,mute,on,2024-12-15 01:35:35
1,SCM4354,Smart Coffee Machine,start brewing,idle,2024-12-15 00:48:35
4,SL01421,Smart Light,mode change,on,2024-12-15 00:55:35
2,T003887,TV,volume change,on,2024-12-15 01:32:35
1,SL09828,Smart Light,mode change,on,2024-12-15 01:13:35
8,V002710,Vacuum,stop cleaning,cleaning,2024-12-15 01:33:35
4,SCM8339,Smart Coffee Machine,start brewing,idle,2024-12-15 00:52:35
9,SL03234,Smart Light,brightness change,on,2024-12-15 01:13:35
2,SSC4816,Smart Security Camera,stop recording,recording,2024-12-15 00:46:35
9,AC09709,Air Conditioner,mode change,powered on,2024-12-15 01:03:35
3,V003395,Vacuum,stop cleaning,cleaning,2024-12-15 01:02:35
3,V002248,Vacuum,stop cleaning,cleaning,2024-12-15 01:34:35
8,SL08702,Smart Light,mode change,on,2024-12-15 01:11:35
2,SCM5245,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:13:35
3,SSC9226,Smart Security Camera,rotate camera,idle,2024-12-15 00:46:35
1,F000414,Fridge,door close,powered on,2024-12-15 01:08:35
5,SLK0872,Smart Lock,unlock,locked,2024-12-15 01:36:35
9,SL03515,Smart Light,brightness change,on,2024-12-15 01:16:35
1,SL09661,Smart Light,mode change,on,2024-12-15 01:24:35
5,SL00679,Smart Light,color change,on,2024-12-15 01:16:35
1,SCM1109,Smart Coffee Machine,start brewing,idle,2024-12-15 00:56:35
3,SL05059,Smart Light,color change,on,2024-12-15 01:20:35
8,SL02053,Smart Light,mode change,on,2024-12-15 01:16:35
9,AC05239,Air Conditioner,fan speed change,powered on,2024-12-15 01:10:35
7,SLK3199,Smart Lock,unlock,locked,2024-12-15 01:16:35
6,F007059,Fridge,temperature change,powered on,2024-12-15 00:42:35
4,SLK3951,Smart Lock,unlock,locked,2024-12-15 01:25:35
3,SCM5660,Smart Coffee Machine,start brewing,idle,2024-12-15 01:26:35
6,T005478,TV,mute,on,2024-12-15 01:24:35
4,SSC0173,Smart Security Camera,stop recording,recording,2024-12-15 01:21:35
8,AC08828,Air Conditioner,fan speed change,powered on,2024-12-15 01:24:35
6,T004176,TV,volume change,on,2024-12-15 01:09:35
6,SH00994,Smart Hub,check device status,disconnected,2024-12-15 00:48:35
3,V006206,Vacuum,start cleaning,idle,2024-12-15 00:59:35
7,F008942,Fridge,temperature change,powered on,2024-12-15 01:26:35
2,SH06646,Smart Hub,add new device,connected,2024-12-15 01:10:35
5,SCM2094,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:54:35
4,T002937,TV,channel change,on,2024-12-15 01:31:35
1,SCM5628,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:56:35
6,SLK9974,Smart Lock,check status,locking in progress,2024-12-15 01:21:35
5,SH00777,Smart Hub,add new device,connected,2024-12-15 01:16:35
2,V003536,Vacuum,battery check,idle,2024-12-15 01:32:35
5,SL09446,Smart Light,mode change,on,2024-12-15 00:52:35
4,SP01698,Smart Plug,check power consumption,off,2024-12-15 00:46:35
7,SSC6676,Smart Security Camera,stop recording,recording,2024-12-15 01:14:35
4,SS06717,Smart Scale,check BMI,idle,2024-12-15 01:32:35
5,SP00363,Smart Plug,check power consumption,on,2024-12-15 01:25:35
8,AC07116,Air Conditioner,mode change,powered on,2024-12-15 00:59:35
8,AC06935,Air Conditioner,temperature change,powered on,2024-12-15 00:45:35
7,T005268,TV,mute,on,2024-12-15 01:25:35
8,SLK1185,Smart Lock,lock,locking in progress,2024-12-15 00:43:35
5,SH03981,Smart Hub,add new device,connected,2024-12-15 01:29:35
1,SH02913,Smart Hub,check device status,connected,2024-12-15 00:48:35
2,F004209,Fridge,door close,powered on,2024-12-15 01:33:35
4,SLK7693,Smart Lock,check status,locking in progress,2024-12-15 01:33:35
2,SSC1093,Smart Security Camera,rotate camera,idle,2024-12-15 01:04:35
5,SCM3657,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:05:35
7,SLK4960,Smart Lock,check status,unlocked,2024-12-15 01:28:35
5,T001243,TV,channel change,on,2024-12-15 01:20:35
3,SP01548,Smart Plug,check power consumption,off,2024-12-15 01:28:35
3,SL08334,Smart Light,color change,on,2024-12-15 01:34:35
4,SSC9944,Smart Security Camera,rotate camera,recording,2024-12-15 00:49:35
8,SP06276,Smart Plug,check power consumption,on,2024-12-15 00:44:35
7,SH06890,Smart Hub,add new device,connected,2024-12-15 01:07:35
4,SL01039,Smart Light,color change,on,2024-12-15 01:41:35
9,SH07142,Smart Hub,check device status,disconnected,2024-12-15 01:38:35
7,SSC4195,Smart Security Camera,rotate camera,recording,2024-12-15 00:59:35
1,T002983,TV,mute,on,2024-12-15 01:31:35
9,SS07396,Smart Scale,measure weight,measuring,2024-12-15 01:16:35
2,SS04208,Smart Scale,measure weight,measuring,2024-12-15 00:45:35
7,SCM2028,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:49:35
4,V004188,Vacuum,stop cleaning,cleaning,2024-12-15 01:35:35
9,F008330,Fridge,door open,powered on,2024-12-15 01:19:35
3,SSC4916,Smart Security Camera,start recording,idle,2024-12-15 01:33:35
1,SS08059,Smart Scale,check BMI,measuring,2024-12-15 00:46:35
4,SLK8373,Smart Lock,lock,unlocked,2024-12-15 01:03:35
9,SH02549,Smart Hub,add new device,connected,2024-12-15 00:46:35
7,SCM1942,Smart Coffee Machine,start brewing,idle,2024-12-15 01:07:35
8,T000546,TV,channel change,on,2024-12-15 01:19:35
3,SP02629,Smart Plug,turn on,off,2024-12-15 01:10:35
7,SS05084,Smart Scale,check BMI,measuring,2024-12-15 01:29:35
4,SSC3798,Smart Security Camera,stop recording,recording,2024-12-15 01:20:35
3,SH00416,Smart Hub,check device status,disconnected,2024-12-15 01:36:35
6,SS04593,Smart Scale,check BMI,idle,2024-12-15 00:58:35
2,SP03765,Smart Plug,turn on,off,2024-12-15 01:29:35
8,V005012,Vacuum,battery check,idle,2024-12-15 01:34:35
9,SS04729,Smart Scale,check BMI,measuring,2024-12-15 00:57:35
8,SCM4658,Smart Coffee Machine,start brewing,idle,2024-12-15 01:14:35
1,SLK1121,Smart Lock,check status,locked,2024-12-15 01:14:35
8,SL02747,Smart Light,mode change,on,2024-12-15 01:24:35
3,SL04247,Smart Light,color change,on,2024-12-15 01:35:35
8,SCM5108,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:04:35
6,SSC1677,Smart Security Camera,start recording,idle,2024-12-15 01:33:35
1,SCM1594,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:39:35
4,SS09285,Smart Scale,check BMI,idle,2024-12-15 01:01:35
6,T001048,TV,channel change,on,2024-12-15 01:29:35
8,SL05143,Smart Light,mode change,on,2024-12-15 01:28:35
7,V008241,Vacuum,battery check,idle,2024-12-15 01:27:35
4,SS08101,Smart Scale,check BMI,idle,2024-12-15 01:30:35
6,V006080,Vacuum,stop cleaning,cleaning,2024-12-15 01:01:35
7,SSC0304,Smart Security Camera,stop recording,recording,2024-12-15 00:59:35
3,T006206,TV,mute,on,2024-12-15 00:43:35
4,SS06446,Smart Scale,check BMI,measuring,2024-12-15 01:26:35
8,SLK2728,Smart Lock,lock,locking in progress,2024-12-15 01:14:35
3,SSC3939,Smart Security Camera,start recording,idle,2024-12-15 00:57:35
4,AC04060,Air Conditioner,mode change,powered on,2024-12-15 01:39:35
3,SLK0896,Smart Lock,unlock,locked,2024-12-15 01:02:35
6,SH09943,Smart Hub,check device status,disconnected,2024-12-15 01:18:35
1,SH02648,Smart Hub,reconnect,disconnected,2024-12-15 01:04:35
3,SH03804,Smart Hub,check device status,disconnected,2024-12-15 01:32:35
9,SLK0758,Smart Lock,check status,unlocked,2024-12-15 01:02:35
2,AC00540,Air Conditioner,mode change,powered on,2024-12-15 01:38:35
2,AC08560,Air Conditioner,mode change,powered on,2024-12-15 01:16:35
5,SH04676,Smart Hub,reconnect,disconnected,2024-12-15 00:54:35
1,T006062,TV,mute,on,2024-12-15 01:22:35
1,SSC3038,Smart Security Camera,rotate camera,recording,2024-12-15 01:24:35
8,T007209,TV,volume change,on,2024-12-15 01:21:35
9,SCM9354,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:42:35
2,SSC9990,Smart Security Camera,rotate camera,recording,2024-12-15 00:48:35
8,SLK8731,Smart Lock,check status,locked,2024-12-15 00:46:35
1,F003877,Fridge,temperature change,powered on,2024-12-15 00:55:35
6,SS05500,Smart Scale,measure weight,measuring,2024-12-15 01:17:35
5,SP04694,Smart Plug,check power consumption,off,2024-12-15 01:33:35
1,SCM4020,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:37:35
6,F003896,Fridge,door open,powered on,2024-12-15 01:38:35
6,SS01543,Smart Scale,check BMI,measuring,2024-12-15 00:50:35
8,F006685,Fridge,temperature change,powered on,2024-12-15 01:23:35
8,SCM0542,Smart Coffee Machine,start brewing,idle,2024-12-15 01:35:35
1,SP07465,Smart Plug,check power consumption,off,2024-12-15 00:43:35
4,SP08581,Smart Plug,check power consumption,off,2024-12-15 01:06:35
6,SL09836,Smart Light,brightness change,on,2024-12-15 01:25:35
1,SSC4723,Smart Security Camera,start recording,idle,2024-12-15 01:03:35
2,T002740,TV,mute,on,2024-12-15 01:34:35
3,T009829,TV,volume change,on,2024-12-15 01:00:35
1,SSC2143,Smart Security Camera,start recording,idle,2024-12-15 00:58:35
7,SSC1185,Smart Security Camera,stop recording,recording,2024-12-15 01:14:35
6,SS07907,Smart Scale,check BMI,idle,2024-12-15 01:14:35
7,SSC6688,Smart Security Camera,stop recording,recording,2024-12-15 01:17:35
4,SH01486,Smart Hub,check device status,connected,2024-12-15 01:16:35
9,SSC9591,Smart Security Camera,start recording,idle,2024-12-15 01:39:35
9,SP03598,Smart Plug,check power consumption,on,2024-12-15 00:56:35
3,SSC6745,Smart Security Camera,rotate camera,recording,2024-12-15 00:42:35
5,SH07809,Smart Hub,check device status,disconnected,2024-12-15 01:17:35
9,T008219,TV,volume change,on,2024-12-15 01:25:35
1,F002571,Fridge,temperature change,powered on,2024-12-15 01:35:35
6,V003207,Vacuum,stop cleaning,cleaning,2024-12-15 00:58:35
3,V007552,Vacuum,battery check,idle,2024-12-15 01:00:35
8,F007127,Fridge,door open,powered on,2024-12-15 01:17:35
3,SS01944,Smart Scale,check BMI,measuring,2024-12-15 01:04:35
1,SLK2384,Smart Lock,unlock,locked,2024-12-15 01:35:35
8,SSC2853,Smart Security Camera,rotate camera,idle,2024-12-15 00:58:35
3,SP07770,Smart Plug,turn on,off,2024-12-15 01:20:35
9,SP03186,Smart Plug,check power consumption,on,2024-12-15 01:09:35
9,SLK6749,Smart Lock,lock,locking in progress,2024-12-15 01:22:35
7,F005457,Fridge,temperature change,powered on,2024-12-15 01:35:35
4,SS02540,Smart Scale,measure weight,measuring,2024-12-15 01:32:35
2,SLK6965,Smart Lock,check status,locked,2024-12-15 01:34:35
1,SP01993,Smart Plug,turn on,off,2024-12-15 01:30:35
1,SLK3013,Smart Lock,lock,unlocked,2024-12-15 01:18:35
9,SP01580,Smart Plug,check power consumption,off,2024-12-15 00:51:35
9,AC05019,Air Conditioner,mode change,powered on,2024-12-15 00:52:35
2,SCM6221,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:03:35
4,SCM5489,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:38:35
4,SP08271,Smart Plug,turn off,on,2024-12-15 01:02:35
3,SH00203,Smart Hub,reconnect,disconnected,2024-12-15 01:02:35
6,SP06599,Smart Plug,turn on,off,2024-12-15 01:05:35
3,SSC9202,Smart Security Camera,rotate camera,idle,2024-12-15 01:15:35
2,F000108,Fridge,door open,powered on,2024-12-15 01:24:35
1,SCM2914,Smart Coffee Machine,start brewing,idle,2024-12-15 01:36:35
5,V000563,Vacuum,battery check,idle,2024-12-15 01:10:35
7,SLK3545,Smart Lock,lock,locking in progress,2024-12-15 01:06:35
5,F008652,Fridge,temperature change,powered on,2024-12-15 01:20:35
7,SP02704,Smart Plug,check power consumption,off,2024-12-15 01:27:35
7,AC00648,Air Conditioner,fan speed change,powered on,2024-12-15 00:55:35
1,SP06281,Smart Plug,turn off,on,2024-12-15 00:56:35
